date,heure,timestamp,type,nom,velos_dispo,bornes_libres,total,taux_occupation_places,lat,lon
2026-02-20,00:30:38,2026-02-20T00:30:38+01:00,STATION,"Rue Jules Ferry - Gare Saint-Roch",1,11,12,0.08333333333333333,43.605366,3.881346
2026-02-20,00:30:38,2026-02-20T00:30:38+01:00,STATION,"Comédie",14,6,20,0.7,43.608148,3.878778
2026-02-20,00:30:38,2026-02-20T00:30:38+01:00,STATION,"Hôtel de Ville",4,11,16,0.3125,43.599088,3.894866
2026-02-20,00:30:38,2026-02-20T00:30:38+01:00,STATION,"Corum",3,9,12,0.25,43.613989,3.8816
2026-02-20,00:30:38,2026-02-20T00:30:38+01:00,STATION,"Place Albert 1er - St Charles",4,23,27,0.14814814814814814,43.616768,3.873375
2026-02-20,00:30:38,2026-02-20T00:30:38+01:00,STATION,"Foch",8,0,8,1.0,43.610989,3.873345
2026-02-20,00:30:38,2026-02-20T00:30:38+01:00,STATION,"Halles Castellane",0,12,12,0.0,43.609935,3.877208
2026-02-20,00:30:38,2026-02-20T00:30:38+01:00,STATION,"Observatoire",3,4,8,0.5,43.606301,3.87724
2026-02-20,00:30:38,2026-02-20T00:30:38+01:00,STATION,"Rondelet",3,13,16,0.1875,43.603038,3.875796
2026-02-20,00:30:38,2026-02-20T00:30:38+01:00,STATION,"Plan Cabanes",3,9,12,0.25,43.608491,3.868389
2026-02-20,00:30:38,2026-02-20T00:30:38+01:00,STATION,"Boutonnet",8,4,12,0.6666666666666666,43.622629,3.868375
2026-02-20,00:30:38,2026-02-20T00:30:38+01:00,STATION,"Emile Combes",6,2,8,0.75,43.616742,3.87998
2026-02-20,00:30:38,2026-02-20T00:30:38+01:00,STATION,"Beaux-Arts",10,6,16,0.625,43.616698,3.884981
2026-02-20,00:30:38,2026-02-20T00:30:38+01:00,STATION,"Les Aubes",7,1,8,0.875,43.618692,3.893844
2026-02-20,00:30:38,2026-02-20T00:30:38+01:00,STATION,"Antigone centre",7,5,12,0.5833333333333334,43.607942,3.890634
2026-02-20,00:30:38,2026-02-20T00:30:38+01:00,STATION,"Médiathèque Emile Zola",15,1,16,0.9375,43.608218,3.89314
2026-02-20,00:30:38,2026-02-20T00:30:38+01:00,STATION,"Nombre d Or",6,10,16,0.375,43.607859,3.886644
2026-02-20,00:30:38,2026-02-20T00:30:38+01:00,STATION,"Louis Blanc",7,9,16,0.4375,43.614642,3.877648
2026-02-20,00:30:38,2026-02-20T00:30:38+01:00,STATION,"Gambetta",5,3,8,0.625,43.607106,3.870693
2026-02-20,00:30:38,2026-02-20T00:30:38+01:00,STATION,"Port Marianne",15,1,16,0.9375,43.60032,3.89851
2026-02-20,00:30:38,2026-02-20T00:30:38+01:00,STATION,"Les Arceaux",3,5,8,0.375,43.612659,3.867734
2026-02-20,00:30:38,2026-02-20T00:30:38+01:00,STATION,"Cité Mion",2,5,8,0.375,43.601143,3.884373
2026-02-20,00:30:38,2026-02-20T00:30:38+01:00,STATION,"Nouveau Saint-Roch",5,3,8,0.625,43.599817,3.875757
2026-02-20,00:30:38,2026-02-20T00:30:38+01:00,STATION,"Renouvier",3,4,8,0.5,43.603553,3.867884
2026-02-20,00:30:38,2026-02-20T00:30:38+01:00,STATION,"Odysseum",0,8,8,0.0,43.603727,3.918979
2026-02-20,00:30:38,2026-02-20T00:30:38+01:00,STATION,"Saint-Denis",0,8,8,0.0,43.605021,3.875065
2026-02-20,00:30:38,2026-02-20T00:30:38+01:00,STATION,"Richter",5,11,16,0.3125,43.603424,3.899263
2026-02-20,00:30:38,2026-02-20T00:30:38+01:00,STATION,"Charles Flahault",4,4,8,0.5,43.622038,3.86672
