date,heure,timestamp,parking,relais_ok
2026-04-03,00:33:31,2026-04-03T00:33:31+02:00,"Antigone",1
2026-04-03,00:33:31,2026-04-03T00:33:31+02:00,"Comedie",1
2026-04-03,00:33:31,2026-04-03T00:33:31+02:00,"Corum",0
2026-04-03,00:33:31,2026-04-03T00:33:31+02:00,"Europa",0
2026-04-03,00:33:31,2026-04-03T00:33:31+02:00,"Foch",0
2026-04-03,00:33:31,2026-04-03T00:33:31+02:00,"Gambetta",1
2026-04-03,00:33:31,2026-04-03T00:33:31+02:00,"Gare",1
2026-04-03,00:33:31,2026-04-03T00:33:31+02:00,"Triangle",1
2026-04-03,00:33:31,2026-04-03T00:33:31+02:00,"Pitot",0
2026-04-03,00:33:31,2026-04-03T00:33:31+02:00,"Circe",0
2026-04-03,00:33:31,2026-04-03T00:33:31+02:00,"Garcia Lorca",0
2026-04-03,00:33:31,2026-04-03T00:33:31+02:00,"Mosson",0
2026-04-03,00:33:31,2026-04-03T00:33:31+02:00,"Sabines",0
2026-04-03,00:33:31,2026-04-03T00:33:31+02:00,"Sablassou",0
2026-04-03,00:33:31,2026-04-03T00:33:31+02:00,"Saint Jean Le Sec",0
2026-04-03,00:33:31,2026-04-03T00:33:31+02:00,"Euromedecine",0
2026-04-03,00:33:31,2026-04-03T00:33:31+02:00,"Occitanie",0
2026-04-03,00:33:31,2026-04-03T00:33:31+02:00,"Vicarello",0
2026-04-03,00:33:31,2026-04-03T00:33:31+02:00,"Gaumont EST",0
2026-04-03,00:33:31,2026-04-03T00:33:31+02:00,"Gaumont OUEST",0
2026-04-03,00:33:31,2026-04-03T00:33:31+02:00,"Charles de Gaulle",0
2026-04-03,00:33:31,2026-04-03T00:33:31+02:00,"Polygone",1
2026-04-03,00:33:31,2026-04-03T00:33:31+02:00,"Arc de Triomphe",0
2026-04-03,00:33:31,2026-04-03T00:33:31+02:00,"Gaumont-Circe",0
2026-04-03,00:33:31,2026-04-03T00:33:31+02:00,RESUME,0.25
2026-04-03,01:37:06,2026-04-03T01:37:06+02:00,"Antigone",1
2026-04-03,01:37:06,2026-04-03T01:37:06+02:00,"Comedie",1
2026-04-03,01:37:06,2026-04-03T01:37:06+02:00,"Corum",0
2026-04-03,01:37:06,2026-04-03T01:37:06+02:00,"Europa",0
2026-04-03,01:37:06,2026-04-03T01:37:06+02:00,"Foch",0
2026-04-03,01:37:06,2026-04-03T01:37:06+02:00,"Gambetta",1
2026-04-03,01:37:06,2026-04-03T01:37:06+02:00,"Gare",1
2026-04-03,01:37:06,2026-04-03T01:37:06+02:00,"Triangle",1
2026-04-03,01:37:06,2026-04-03T01:37:06+02:00,"Pitot",0
2026-04-03,01:37:06,2026-04-03T01:37:06+02:00,"Circe",0
2026-04-03,01:37:06,2026-04-03T01:37:06+02:00,"Garcia Lorca",0
2026-04-03,01:37:06,2026-04-03T01:37:06+02:00,"Mosson",0
2026-04-03,01:37:06,2026-04-03T01:37:06+02:00,"Sabines",0
2026-04-03,01:37:06,2026-04-03T01:37:06+02:00,"Sablassou",0
2026-04-03,01:37:06,2026-04-03T01:37:06+02:00,"Saint Jean Le Sec",0
2026-04-03,01:37:06,2026-04-03T01:37:06+02:00,"Euromedecine",0
2026-04-03,01:37:06,2026-04-03T01:37:06+02:00,"Occitanie",0
2026-04-03,01:37:06,2026-04-03T01:37:06+02:00,"Vicarello",0
2026-04-03,01:37:06,2026-04-03T01:37:06+02:00,"Gaumont EST",0
2026-04-03,01:37:06,2026-04-03T01:37:06+02:00,"Gaumont OUEST",0
2026-04-03,01:37:06,2026-04-03T01:37:06+02:00,"Charles de Gaulle",0
2026-04-03,01:37:06,2026-04-03T01:37:06+02:00,"Polygone",1
2026-04-03,01:37:06,2026-04-03T01:37:06+02:00,"Arc de Triomphe",0
2026-04-03,01:37:06,2026-04-03T01:37:06+02:00,"Gaumont-Circe",0
2026-04-03,01:37:06,2026-04-03T01:37:06+02:00,RESUME,0.25
2026-04-03,04:25:19,2026-04-03T04:25:19+02:00,"Antigone",0
2026-04-03,04:25:19,2026-04-03T04:25:19+02:00,"Comedie",1
2026-04-03,04:25:19,2026-04-03T04:25:19+02:00,"Corum",1
2026-04-03,04:25:19,2026-04-03T04:25:19+02:00,"Europa",0
2026-04-03,04:25:19,2026-04-03T04:25:19+02:00,"Foch",0
2026-04-03,04:25:19,2026-04-03T04:25:19+02:00,"Gambetta",1
2026-04-03,04:25:19,2026-04-03T04:25:19+02:00,"Gare",1
2026-04-03,04:25:19,2026-04-03T04:25:19+02:00,"Triangle",1
2026-04-03,04:25:19,2026-04-03T04:25:19+02:00,"Pitot",0
2026-04-03,04:25:19,2026-04-03T04:25:19+02:00,"Circe",0
2026-04-03,04:25:19,2026-04-03T04:25:19+02:00,"Garcia Lorca",0
2026-04-03,04:25:19,2026-04-03T04:25:19+02:00,"Mosson",0
2026-04-03,04:25:19,2026-04-03T04:25:19+02:00,"Sabines",0
2026-04-03,04:25:19,2026-04-03T04:25:19+02:00,"Sablassou",0
2026-04-03,04:25:19,2026-04-03T04:25:19+02:00,"Saint Jean Le Sec",0
2026-04-03,04:25:19,2026-04-03T04:25:19+02:00,"Euromedecine",0
2026-04-03,04:25:19,2026-04-03T04:25:19+02:00,"Occitanie",1
2026-04-03,04:25:19,2026-04-03T04:25:19+02:00,"Vicarello",0
2026-04-03,04:25:19,2026-04-03T04:25:19+02:00,"Gaumont EST",0
2026-04-03,04:25:19,2026-04-03T04:25:19+02:00,"Gaumont OUEST",0
2026-04-03,04:25:19,2026-04-03T04:25:19+02:00,"Charles de Gaulle",0
2026-04-03,04:25:19,2026-04-03T04:25:19+02:00,"Polygone",1
2026-04-03,04:25:19,2026-04-03T04:25:19+02:00,"Arc de Triomphe",0
2026-04-03,04:25:19,2026-04-03T04:25:19+02:00,"Gaumont-Circe",0
2026-04-03,04:25:19,2026-04-03T04:25:19+02:00,RESUME,0.2916666666666667
2026-04-03,06:44:46,2026-04-03T06:44:46+02:00,"Antigone",0
2026-04-03,06:44:46,2026-04-03T06:44:46+02:00,"Comedie",1
2026-04-03,06:44:46,2026-04-03T06:44:46+02:00,"Corum",1
2026-04-03,06:44:46,2026-04-03T06:44:46+02:00,"Europa",0
2026-04-03,06:44:46,2026-04-03T06:44:46+02:00,"Foch",0
2026-04-03,06:44:46,2026-04-03T06:44:46+02:00,"Gambetta",1
2026-04-03,06:44:46,2026-04-03T06:44:46+02:00,"Gare",1
2026-04-03,06:44:46,2026-04-03T06:44:46+02:00,"Triangle",1
2026-04-03,06:44:46,2026-04-03T06:44:46+02:00,"Pitot",0
2026-04-03,06:44:46,2026-04-03T06:44:46+02:00,"Circe",0
2026-04-03,06:44:46,2026-04-03T06:44:46+02:00,"Garcia Lorca",0
2026-04-03,06:44:46,2026-04-03T06:44:46+02:00,"Mosson",0
2026-04-03,06:44:46,2026-04-03T06:44:46+02:00,"Sabines",0
2026-04-03,06:44:46,2026-04-03T06:44:46+02:00,"Sablassou",0
2026-04-03,06:44:46,2026-04-03T06:44:46+02:00,"Saint Jean Le Sec",0
2026-04-03,06:44:46,2026-04-03T06:44:46+02:00,"Euromedecine",0
