date,heure,timestamp,parking,relais_ok
2026-04-20,00:39:04,2026-04-20T00:39:04+02:00,"Antigone",1
2026-04-20,00:39:04,2026-04-20T00:39:04+02:00,"Comedie",0
2026-04-20,00:39:04,2026-04-20T00:39:04+02:00,"Corum",1
2026-04-20,00:39:04,2026-04-20T00:39:04+02:00,"Europa",1
2026-04-20,00:39:04,2026-04-20T00:39:04+02:00,"Foch",0
2026-04-20,00:39:04,2026-04-20T00:39:04+02:00,"Gambetta",1
2026-04-20,00:39:04,2026-04-20T00:39:04+02:00,"Gare",0
2026-04-20,00:39:04,2026-04-20T00:39:04+02:00,"Triangle",0
2026-04-20,00:39:04,2026-04-20T00:39:04+02:00,"Pitot",0
2026-04-20,00:39:04,2026-04-20T00:39:04+02:00,"Circe",0
2026-04-20,00:39:04,2026-04-20T00:39:04+02:00,"Garcia Lorca",0
2026-04-20,00:39:04,2026-04-20T00:39:04+02:00,"Mosson",0
2026-04-20,00:39:04,2026-04-20T00:39:04+02:00,"Sabines",0
2026-04-20,00:39:04,2026-04-20T00:39:04+02:00,"Sablassou",0
2026-04-20,00:39:04,2026-04-20T00:39:04+02:00,"Saint Jean Le Sec",0
2026-04-20,00:39:04,2026-04-20T00:39:04+02:00,"Euromedecine",0
2026-04-20,00:39:04,2026-04-20T00:39:04+02:00,"Occitanie",1
2026-04-20,00:39:04,2026-04-20T00:39:04+02:00,"Vicarello",0
2026-04-20,00:39:04,2026-04-20T00:39:04+02:00,"Gaumont EST",0
2026-04-20,00:39:04,2026-04-20T00:39:04+02:00,"Gaumont OUEST",0
2026-04-20,00:39:04,2026-04-20T00:39:04+02:00,"Charles de Gaulle",0
2026-04-20,00:39:04,2026-04-20T00:39:04+02:00,"Polygone",0
2026-04-20,00:39:04,2026-04-20T00:39:04+02:00,"Arc de Triomphe",0
2026-04-20,00:39:04,2026-04-20T00:39:04+02:00,"Gaumont-Circe",0
2026-04-20,00:39:04,2026-04-20T00:39:04+02:00,RESUME,0.20833333333333334
2026-04-20,01:39:47,2026-04-20T01:39:47+02:00,"Antigone",1
2026-04-20,01:39:47,2026-04-20T01:39:47+02:00,"Comedie",0
2026-04-20,01:39:47,2026-04-20T01:39:47+02:00,"Corum",1
2026-04-20,01:39:47,2026-04-20T01:39:47+02:00,"Europa",1
2026-04-20,01:39:47,2026-04-20T01:39:47+02:00,"Foch",0
2026-04-20,01:39:47,2026-04-20T01:39:47+02:00,"Gambetta",1
2026-04-20,01:39:47,2026-04-20T01:39:47+02:00,"Gare",0
2026-04-20,01:39:47,2026-04-20T01:39:47+02:00,"Triangle",0
2026-04-20,01:39:47,2026-04-20T01:39:47+02:00,"Pitot",0
2026-04-20,01:39:47,2026-04-20T01:39:47+02:00,"Circe",0
2026-04-20,01:39:47,2026-04-20T01:39:47+02:00,"Garcia Lorca",0
2026-04-20,01:39:47,2026-04-20T01:39:47+02:00,"Mosson",0
2026-04-20,01:39:47,2026-04-20T01:39:47+02:00,"Sabines",0
2026-04-20,01:39:47,2026-04-20T01:39:47+02:00,"Sablassou",0
2026-04-20,01:39:47,2026-04-20T01:39:47+02:00,"Saint Jean Le Sec",0
2026-04-20,01:39:47,2026-04-20T01:39:47+02:00,"Euromedecine",0
2026-04-20,01:39:47,2026-04-20T01:39:47+02:00,"Occitanie",1
2026-04-20,01:39:47,2026-04-20T01:39:47+02:00,"Vicarello",0
2026-04-20,01:39:47,2026-04-20T01:39:47+02:00,"Gaumont EST",0
2026-04-20,01:39:47,2026-04-20T01:39:47+02:00,"Gaumont OUEST",0
2026-04-20,01:39:47,2026-04-20T01:39:47+02:00,"Charles de Gaulle",0
2026-04-20,01:39:47,2026-04-20T01:39:47+02:00,"Polygone",0
2026-04-20,01:39:47,2026-04-20T01:39:47+02:00,"Arc de Triomphe",0
2026-04-20,01:39:47,2026-04-20T01:39:47+02:00,"Gaumont-Circe",0
2026-04-20,01:39:47,2026-04-20T01:39:47+02:00,RESUME,0.20833333333333334
2026-04-20,04:43:15,2026-04-20T04:43:15+02:00,"Antigone",1
2026-04-20,04:43:15,2026-04-20T04:43:15+02:00,"Comedie",0
2026-04-20,04:43:15,2026-04-20T04:43:15+02:00,"Corum",1
2026-04-20,04:43:15,2026-04-20T04:43:15+02:00,"Europa",1
2026-04-20,04:43:15,2026-04-20T04:43:15+02:00,"Foch",0
2026-04-20,04:43:15,2026-04-20T04:43:15+02:00,"Gambetta",1
2026-04-20,04:43:15,2026-04-20T04:43:15+02:00,"Gare",0
2026-04-20,04:43:15,2026-04-20T04:43:15+02:00,"Triangle",0
2026-04-20,04:43:15,2026-04-20T04:43:15+02:00,"Pitot",0
2026-04-20,04:43:15,2026-04-20T04:43:15+02:00,"Circe",0
2026-04-20,04:43:15,2026-04-20T04:43:15+02:00,"Garcia Lorca",0
2026-04-20,04:43:15,2026-04-20T04:43:15+02:00,"Mosson",0
2026-04-20,04:43:15,2026-04-20T04:43:15+02:00,"Sabines",0
2026-04-20,04:43:15,2026-04-20T04:43:15+02:00,"Sablassou",0
2026-04-20,04:43:15,2026-04-20T04:43:15+02:00,"Saint Jean Le Sec",0
2026-04-20,04:43:15,2026-04-20T04:43:15+02:00,"Euromedecine",0
2026-04-20,04:43:15,2026-04-20T04:43:15+02:00,"Occitanie",1
2026-04-20,04:43:15,2026-04-20T04:43:15+02:00,"Vicarello",0
2026-04-20,04:43:15,2026-04-20T04:43:15+02:00,"Gaumont EST",0
2026-04-20,04:43:15,2026-04-20T04:43:15+02:00,"Gaumont OUEST",0
2026-04-20,04:43:15,2026-04-20T04:43:15+02:00,"Charles de Gaulle",0
2026-04-20,04:43:15,2026-04-20T04:43:15+02:00,"Polygone",0
2026-04-20,04:43:15,2026-04-20T04:43:15+02:00,"Arc de Triomphe",0
2026-04-20,04:43:15,2026-04-20T04:43:15+02:00,"Gaumont-Circe",0
2026-04-20,04:43:15,2026-04-20T04:43:15+02:00,RESUME,0.20833333333333334
2026-04-20,07:44:47,2026-04-20T07:44:47+02:00,"Antigone",1
2026-04-20,07:44:47,2026-04-20T07:44:47+02:00,"Comedie",0
2026-04-20,07:44:47,2026-04-20T07:44:47+02:00,"Corum",1
2026-04-20,07:44:47,2026-04-20T07:44:47+02:00,"Europa",1
2026-04-20,07:44:47,2026-04-20T07:44:47+02:00,"Foch",0
2026-04-20,07:44:47,2026-04-20T07:44:47+02:00,"Gambetta",0
2026-04-20,07:44:47,2026-04-20T07:44:47+02:00,"Gare",0
2026-04-20,07:44:47,2026-04-20T07:44:47+02:00,"Triangle",0
2026-04-20,07:44:47,2026-04-20T07:44:47+02:00,"Pitot",0
2026-04-20,07:44:47,2026-04-20T07:44:47+02:00,"Circe",0
2026-04-20,07:44:47,2026-04-20T07:44:47+02:00,"Garcia Lorca",0
2026-04-20,07:44:47,2026-04-20T07:44:47+02:00,"Mosson",0
2026-04-20,07:44:47,2026-04-20T07:44:47+02:00,"Sabines",0
2026-04-20,07:44:47,2026-04-20T07:44:47+02:00,"Sablassou",0
2026-04-20,07:44:47,2026-04-20T07:44:47+02:00,"Saint Jean Le Sec",0
2026-04-20,07:44:47,2026-04-20T07:44:47+02:00,"Euromedecine",0
2026-04-20,07:44:47,2026-04-20T07:44:47+02:00,"Occitanie",1
2026-04-20,07:44:47,2026-04-20T07:44:47+02:00,"Vicarello",0
