date,heure,timestamp,parking,relais_ok
2026-04-21,00:12:06,2026-04-21T00:12:06+02:00,"Antigone",1
2026-04-21,00:12:06,2026-04-21T00:12:06+02:00,"Comedie",1
2026-04-21,00:12:06,2026-04-21T00:12:06+02:00,"Corum",0
2026-04-21,00:12:06,2026-04-21T00:12:06+02:00,"Europa",1
2026-04-21,00:12:06,2026-04-21T00:12:06+02:00,"Foch",0
2026-04-21,00:12:06,2026-04-21T00:12:06+02:00,"Gambetta",1
2026-04-21,00:12:06,2026-04-21T00:12:06+02:00,"Gare",1
2026-04-21,00:12:06,2026-04-21T00:12:06+02:00,"Triangle",1
2026-04-21,00:12:06,2026-04-21T00:12:06+02:00,"Pitot",0
2026-04-21,00:12:06,2026-04-21T00:12:06+02:00,"Circe",0
2026-04-21,00:12:06,2026-04-21T00:12:06+02:00,"Garcia Lorca",0
2026-04-21,00:12:06,2026-04-21T00:12:06+02:00,"Mosson",0
2026-04-21,00:12:06,2026-04-21T00:12:06+02:00,"Sabines",0
2026-04-21,00:12:06,2026-04-21T00:12:06+02:00,"Sablassou",0
2026-04-21,00:12:06,2026-04-21T00:12:06+02:00,"Saint Jean Le Sec",0
2026-04-21,00:12:06,2026-04-21T00:12:06+02:00,"Euromedecine",0
2026-04-21,00:12:06,2026-04-21T00:12:06+02:00,"Occitanie",1
2026-04-21,00:12:06,2026-04-21T00:12:06+02:00,"Vicarello",0
2026-04-21,00:12:06,2026-04-21T00:12:06+02:00,"Gaumont EST",0
2026-04-21,00:12:06,2026-04-21T00:12:06+02:00,"Gaumont OUEST",0
2026-04-21,00:12:06,2026-04-21T00:12:06+02:00,"Charles de Gaulle",0
2026-04-21,00:12:06,2026-04-21T00:12:06+02:00,"Polygone",1
2026-04-21,00:12:06,2026-04-21T00:12:06+02:00,"Arc de Triomphe",0
2026-04-21,00:12:06,2026-04-21T00:12:06+02:00,"Gaumont-Circe",0
2026-04-21,00:12:06,2026-04-21T00:12:06+02:00,RESUME,0.3333333333333333
2026-04-21,01:12:32,2026-04-21T01:12:32+02:00,"Antigone",1
2026-04-21,01:12:32,2026-04-21T01:12:32+02:00,"Comedie",1
2026-04-21,01:12:32,2026-04-21T01:12:32+02:00,"Corum",1
2026-04-21,01:12:32,2026-04-21T01:12:32+02:00,"Europa",1
2026-04-21,01:12:32,2026-04-21T01:12:32+02:00,"Foch",0
2026-04-21,01:12:32,2026-04-21T01:12:32+02:00,"Gambetta",1
2026-04-21,01:12:32,2026-04-21T01:12:32+02:00,"Gare",1
2026-04-21,01:12:32,2026-04-21T01:12:32+02:00,"Triangle",1
2026-04-21,01:12:32,2026-04-21T01:12:32+02:00,"Pitot",0
2026-04-21,01:12:32,2026-04-21T01:12:32+02:00,"Circe",0
2026-04-21,01:12:32,2026-04-21T01:12:32+02:00,"Garcia Lorca",0
2026-04-21,01:12:32,2026-04-21T01:12:32+02:00,"Mosson",0
2026-04-21,01:12:32,2026-04-21T01:12:32+02:00,"Sabines",0
2026-04-21,01:12:32,2026-04-21T01:12:32+02:00,"Sablassou",0
2026-04-21,01:12:32,2026-04-21T01:12:32+02:00,"Saint Jean Le Sec",0
2026-04-21,01:12:32,2026-04-21T01:12:32+02:00,"Euromedecine",0
2026-04-21,01:12:32,2026-04-21T01:12:32+02:00,"Occitanie",1
2026-04-21,01:12:32,2026-04-21T01:12:32+02:00,"Vicarello",0
2026-04-21,01:12:32,2026-04-21T01:12:32+02:00,"Gaumont EST",0
2026-04-21,01:12:32,2026-04-21T01:12:32+02:00,"Gaumont OUEST",0
2026-04-21,01:12:32,2026-04-21T01:12:32+02:00,"Charles de Gaulle",0
2026-04-21,01:12:32,2026-04-21T01:12:32+02:00,"Polygone",1
2026-04-21,01:12:32,2026-04-21T01:12:32+02:00,"Arc de Triomphe",0
2026-04-21,01:12:32,2026-04-21T01:12:32+02:00,"Gaumont-Circe",0
2026-04-21,01:12:32,2026-04-21T01:12:32+02:00,RESUME,0.375
2026-04-21,02:09:17,2026-04-21T02:09:17+02:00,"Antigone",1
2026-04-21,02:09:17,2026-04-21T02:09:17+02:00,"Comedie",1
2026-04-21,02:09:17,2026-04-21T02:09:17+02:00,"Corum",1
2026-04-21,02:09:17,2026-04-21T02:09:17+02:00,"Europa",1
2026-04-21,02:09:17,2026-04-21T02:09:17+02:00,"Foch",0
2026-04-21,02:09:17,2026-04-21T02:09:17+02:00,"Gambetta",1
2026-04-21,02:09:17,2026-04-21T02:09:17+02:00,"Gare",1
2026-04-21,02:09:17,2026-04-21T02:09:17+02:00,"Triangle",1
2026-04-21,02:09:17,2026-04-21T02:09:17+02:00,"Pitot",0
2026-04-21,02:09:17,2026-04-21T02:09:17+02:00,"Circe",0
2026-04-21,02:09:17,2026-04-21T02:09:17+02:00,"Garcia Lorca",0
2026-04-21,02:09:17,2026-04-21T02:09:17+02:00,"Mosson",0
2026-04-21,02:09:17,2026-04-21T02:09:17+02:00,"Sabines",0
2026-04-21,02:09:17,2026-04-21T02:09:17+02:00,"Sablassou",0
2026-04-21,02:09:17,2026-04-21T02:09:17+02:00,"Saint Jean Le Sec",0
2026-04-21,02:09:17,2026-04-21T02:09:17+02:00,"Euromedecine",0
2026-04-21,02:09:17,2026-04-21T02:09:17+02:00,"Occitanie",1
2026-04-21,02:09:17,2026-04-21T02:09:17+02:00,"Vicarello",0
2026-04-21,02:09:17,2026-04-21T02:09:17+02:00,"Gaumont EST",0
2026-04-21,02:09:17,2026-04-21T02:09:17+02:00,"Gaumont OUEST",0
2026-04-21,02:09:17,2026-04-21T02:09:17+02:00,"Charles de Gaulle",0
2026-04-21,02:09:17,2026-04-21T02:09:17+02:00,"Polygone",1
2026-04-21,02:09:17,2026-04-21T02:09:17+02:00,"Arc de Triomphe",0
2026-04-21,02:09:17,2026-04-21T02:09:17+02:00,"Gaumont-Circe",0
2026-04-21,02:09:17,2026-04-21T02:09:17+02:00,RESUME,0.375
2026-04-21,05:54:07,2026-04-21T05:54:07+02:00,"Antigone",1
2026-04-21,05:54:07,2026-04-21T05:54:07+02:00,"Comedie",1
2026-04-21,05:54:07,2026-04-21T05:54:07+02:00,"Corum",1
2026-04-21,05:54:07,2026-04-21T05:54:07+02:00,"Europa",1
2026-04-21,05:54:07,2026-04-21T05:54:07+02:00,"Foch",0
2026-04-21,05:54:07,2026-04-21T05:54:07+02:00,"Gambetta",1
2026-04-21,05:54:07,2026-04-21T05:54:07+02:00,"Gare",1
2026-04-21,05:54:07,2026-04-21T05:54:07+02:00,"Triangle",1
2026-04-21,05:54:07,2026-04-21T05:54:07+02:00,"Pitot",0
2026-04-21,05:54:07,2026-04-21T05:54:07+02:00,"Circe",0
2026-04-21,05:54:07,2026-04-21T05:54:07+02:00,"Garcia Lorca",0
2026-04-21,05:54:07,2026-04-21T05:54:07+02:00,"Mosson",0
2026-04-21,05:54:07,2026-04-21T05:54:07+02:00,"Sabines",0
2026-04-21,05:54:07,2026-04-21T05:54:07+02:00,"Sablassou",0
2026-04-21,05:54:07,2026-04-21T05:54:07+02:00,"Saint Jean Le Sec",0
2026-04-21,05:54:07,2026-04-21T05:54:07+02:00,"Euromedecine",0
2026-04-21,05:54:07,2026-04-21T05:54:07+02:00,"Occitanie",1
2026-04-21,05:54:07,2026-04-21T05:54:07+02:00,"Vicarello",0
2026-04-21,05:54:07,2026-04-21T05:54:07+02:00,"Gaumont EST",0
2026-04-21,05:54:07,2026-04-21T05:54:07+02:00,"Gaumont OUEST",0
2026-04-21,05:54:07,2026-04-21T05:54:07+02:00,"Charles de Gaulle",0
2026-04-21,05:54:07,2026-04-21T05:54:07+02:00,"Polygone",1
2026-04-21,05:54:07,2026-04-21T05:54:07+02:00,"Arc de Triomphe",0
2026-04-21,05:54:07,2026-04-21T05:54:07+02:00,"Gaumont-Circe",0
2026-04-21,05:54:07,2026-04-21T05:54:07+02:00,RESUME,0.375
2026-04-21,08:06:49,2026-04-21T08:06:49+02:00,"Antigone",1
2026-04-21,08:06:49,2026-04-21T08:06:49+02:00,"Comedie",1
2026-04-21,08:06:49,2026-04-21T08:06:49+02:00,"Corum",1
2026-04-21,08:06:49,2026-04-21T08:06:49+02:00,"Europa",1
2026-04-21,08:06:49,2026-04-21T08:06:49+02:00,"Foch",0
2026-04-21,08:06:49,2026-04-21T08:06:49+02:00,"Gambetta",1
2026-04-21,08:06:49,2026-04-21T08:06:49+02:00,"Gare",1
2026-04-21,08:06:49,2026-04-21T08:06:49+02:00,"Triangle",1
2026-04-21,08:06:49,2026-04-21T08:06:49+02:00,"Pitot",0
2026-04-21,08:06:49,2026-04-21T08:06:49+02:00,"Circe",0
2026-04-21,08:06:49,2026-04-21T08:06:49+02:00,"Garcia Lorca",0
2026-04-21,08:06:49,2026-04-21T08:06:49+02:00,"Mosson",0
2026-04-21,08:06:49,2026-04-21T08:06:49+02:00,"Sabines",0
2026-04-21,08:06:49,2026-04-21T08:06:49+02:00,"Sablassou",0
2026-04-21,08:06:49,2026-04-21T08:06:49+02:00,"Saint Jean Le Sec",0
2026-04-21,08:06:49,2026-04-21T08:06:49+02:00,"Euromedecine",0
2026-04-21,08:06:49,2026-04-21T08:06:49+02:00,"Occitanie",1
2026-04-21,08:06:49,2026-04-21T08:06:49+02:00,"Vicarello",0
2026-04-21,08:06:49,2026-04-21T08:06:49+02:00,"Gaumont EST",0
2026-04-21,08:06:49,2026-04-21T08:06:49+02:00,"Gaumont OUEST",0
2026-04-21,08:06:49,2026-04-21T08:06:49+02:00,"Charles de Gaulle",0
2026-04-21,08:06:49,2026-04-21T08:06:49+02:00,"Polygone",1
2026-04-21,08:06:49,2026-04-21T08:06:49+02:00,"Arc de Triomphe",0
2026-04-21,08:06:49,2026-04-21T08:06:49+02:00,"Gaumont-Circe",0
2026-04-21,08:06:49,2026-04-21T08:06:49+02:00,RESUME,0.375
2026-04-21,10:20:03,2026-04-21T10:20:03+02:00,"Antigone",1
2026-04-21,10:20:03,2026-04-21T10:20:03+02:00,"Comedie",1
2026-04-21,10:20:03,2026-04-21T10:20:03+02:00,"Corum",1
2026-04-21,10:20:03,2026-04-21T10:20:03+02:00,"Europa",1
2026-04-21,10:20:03,2026-04-21T10:20:03+02:00,"Foch",0
2026-04-21,10:20:03,2026-04-21T10:20:03+02:00,"Gambetta",1
2026-04-21,10:20:03,2026-04-21T10:20:03+02:00,"Gare",1
